channel_name,message_id,image_path,detected_class,confidence_score,image_category
lobelia4cosmetics,26447,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26447.jpg,bottle,0.744,product_display
lobelia4cosmetics,26448,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26448.jpg,bottle,0.475,product_display
lobelia4cosmetics,26448,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26448.jpg,book,0.2568,product_display
lobelia4cosmetics,26449,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26449.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26449,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26449.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26450,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26450.jpg,none,0.0,other
lobelia4cosmetics,26451,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26451.jpg,none,0.0,other
lobelia4cosmetics,26452,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26452.jpg,cup,0.354,product_display
lobelia4cosmetics,26453,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26453.jpg,bottle,0.8124,product_display
lobelia4cosmetics,26454,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26454.jpg,clock,0.2708,other
lobelia4cosmetics,26455,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26455.jpg,fork,0.8578,product_display
lobelia4cosmetics,26455,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26455.jpg,cup,0.4949,product_display
lobelia4cosmetics,26455,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26455.jpg,knife,0.444,product_display
lobelia4cosmetics,26456,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26456.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26457,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26457.jpg,none,0.0,other
lobelia4cosmetics,26458,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26458.jpg,none,0.0,other
lobelia4cosmetics,26460,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26460.jpg,bottle,0.9058,product_display
lobelia4cosmetics,26461,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26461.jpg,bottle,0.9,product_display
lobelia4cosmetics,26462,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26462.jpg,bottle,0.6695,product_display
lobelia4cosmetics,26462,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26462.jpg,vase,0.6104,product_display
lobelia4cosmetics,26463,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26463.jpg,cup,0.7179,product_display
lobelia4cosmetics,26463,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26463.jpg,cup,0.3851,product_display
lobelia4cosmetics,26463,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26463.jpg,book,0.294,product_display
lobelia4cosmetics,26464,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26464.jpg,none,0.0,other
lobelia4cosmetics,26465,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26465.jpg,book,0.2522,other
lobelia4cosmetics,26466,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26466.jpg,bottle,0.475,product_display
lobelia4cosmetics,26466,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26466.jpg,book,0.2568,product_display
lobelia4cosmetics,26467,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26467.jpg,none,0.0,other
lobelia4cosmetics,26468,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26468.jpg,fork,0.8578,product_display
lobelia4cosmetics,26468,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26468.jpg,cup,0.4949,product_display
lobelia4cosmetics,26468,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26468.jpg,knife,0.444,product_display
lobelia4cosmetics,26469,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26469.jpg,none,0.0,other
lobelia4cosmetics,26470,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26470.jpg,none,0.0,other
lobelia4cosmetics,26471,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26471.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26471,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26471.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26472,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26472.jpg,none,0.0,other
lobelia4cosmetics,26473,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26473.jpg,sports ball,0.368,other
lobelia4cosmetics,26473,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26473.jpg,sports ball,0.2993,other
lobelia4cosmetics,26474,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26474.jpg,none,0.0,other
lobelia4cosmetics,26475,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26475.jpg,clock,0.2708,other
lobelia4cosmetics,26476,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26476.jpg,none,0.0,other
lobelia4cosmetics,26477,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26477.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26478,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26478.jpg,none,0.0,other
lobelia4cosmetics,26479,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26479.jpg,bottle,0.4263,product_display
lobelia4cosmetics,26480,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26480.jpg,none,0.0,other
lobelia4cosmetics,26481,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26481.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26482,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26482.jpg,none,0.0,other
lobelia4cosmetics,26483,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26483.jpg,bottle,0.2725,product_display
lobelia4cosmetics,26484,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26484.jpg,cell phone,0.3196,other
lobelia4cosmetics,26485,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26485.jpg,book,0.3382,product_display
lobelia4cosmetics,26485,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26485.jpg,cup,0.2886,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,cup,0.3684,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.326,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26486,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26486.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26487,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26487.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26488,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26488.jpg,cup,0.4486,product_display
lobelia4cosmetics,26488,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26488.jpg,bottle,0.2869,product_display
lobelia4cosmetics,26489,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26489.jpg,fork,0.8578,product_display
lobelia4cosmetics,26489,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26489.jpg,cup,0.4949,product_display
lobelia4cosmetics,26489,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26489.jpg,knife,0.444,product_display
lobelia4cosmetics,26490,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26490.jpg,book,0.2932,product_display
lobelia4cosmetics,26490,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26490.jpg,bottle,0.2824,product_display
lobelia4cosmetics,26490,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26490.jpg,refrigerator,0.2755,product_display
lobelia4cosmetics,26490,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26490.jpg,bottle,0.2694,product_display
lobelia4cosmetics,26491,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26491.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26492,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26492.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26492,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26492.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26493,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26493.jpg,none,0.0,other
lobelia4cosmetics,26494,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26494.jpg,clock,0.2708,other
lobelia4cosmetics,26495,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26495.jpg,none,0.0,other
lobelia4cosmetics,26496,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26496.jpg,bottle,0.8619,product_display
lobelia4cosmetics,26497,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26497.jpg,none,0.0,other
lobelia4cosmetics,26498,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26498.jpg,none,0.0,other
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,bottle,0.9345,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,person,0.7855,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,person,0.6679,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,orange,0.4591,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,orange,0.3661,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,person,0.3541,promotional
lobelia4cosmetics,26499,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26499.jpg,orange,0.3525,promotional
lobelia4cosmetics,26500,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26500.jpg,person,0.8004,lifestyle
lobelia4cosmetics,26501,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26501.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26501,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26501.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26501,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26501.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26501,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26501.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26502,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26502.jpg,bottle,0.7407,product_display
lobelia4cosmetics,26503,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26503.jpg,orange,0.8507,product_display
lobelia4cosmetics,26503,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26503.jpg,orange,0.7533,product_display
lobelia4cosmetics,26503,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26503.jpg,bowl,0.4617,product_display
lobelia4cosmetics,26503,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26503.jpg,dining table,0.4286,product_display
lobelia4cosmetics,26504,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26504.jpg,cup,0.354,product_display
lobelia4cosmetics,26505,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26505.jpg,book,0.2522,other
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.6433,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.6279,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.4022,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.3563,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.3472,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.345,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.3412,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.3148,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.2692,product_display
lobelia4cosmetics,26506,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26506.jpg,bottle,0.2634,product_display
lobelia4cosmetics,26507,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26507.jpg,none,0.0,other
lobelia4cosmetics,26508,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26508.jpg,orange,0.3178,other
lobelia4cosmetics,26508,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26508.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26509,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26509.jpg,fork,0.8578,product_display
lobelia4cosmetics,26509,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26509.jpg,cup,0.4949,product_display
lobelia4cosmetics,26509,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26509.jpg,knife,0.444,product_display
lobelia4cosmetics,26510,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26510.jpg,none,0.0,other
lobelia4cosmetics,26511,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26511.jpg,none,0.0,other
lobelia4cosmetics,26512,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26512.jpg,sports ball,0.368,other
lobelia4cosmetics,26512,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26512.jpg,sports ball,0.2993,other
lobelia4cosmetics,26513,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26513.jpg,bottle,0.3435,product_display
lobelia4cosmetics,26513,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26513.jpg,bottle,0.3334,product_display
lobelia4cosmetics,26513,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26513.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26513,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26513.jpg,bottle,0.3123,product_display
lobelia4cosmetics,26513,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26513.jpg,orange,0.28,product_display
lobelia4cosmetics,26514,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26514.jpg,bottle,0.3353,product_display
lobelia4cosmetics,26514,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26514.jpg,bottle,0.296,product_display
lobelia4cosmetics,26515,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26515.jpg,none,0.0,other
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.5097,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.5074,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,dining table,0.4609,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.4239,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.4207,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,cup,0.3684,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.3385,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.326,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.3152,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.3124,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.2993,product_display
lobelia4cosmetics,26516,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26516.jpg,bottle,0.2902,product_display
lobelia4cosmetics,26517,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26517.jpg,person,0.3117,lifestyle
lobelia4cosmetics,26518,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26518.jpg,person,0.7035,lifestyle
lobelia4cosmetics,26518,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26518.jpg,person,0.6184,lifestyle
lobelia4cosmetics,26519,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26519.jpg,none,0.0,other
lobelia4cosmetics,26520,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26520.jpg,none,0.0,other
lobelia4cosmetics,26521,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26521.jpg,dining table,0.3401,other
lobelia4cosmetics,26523,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26523.jpg,dining table,0.4378,other
lobelia4cosmetics,26524,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26524.jpg,bottle,0.3037,product_display
lobelia4cosmetics,26524,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26524.jpg,traffic light,0.3027,product_display
lobelia4cosmetics,26525,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26525.jpg,none,0.0,other
lobelia4cosmetics,26526,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26526.jpg,person,0.8894,lifestyle
lobelia4cosmetics,26526,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26526.jpg,person,0.7644,lifestyle
lobelia4cosmetics,26526,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26526.jpg,person,0.5231,lifestyle
lobelia4cosmetics,26527,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26527.jpg,person,0.8004,lifestyle
lobelia4cosmetics,26528,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26528.jpg,bottle,0.8742,product_display
lobelia4cosmetics,26528,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26528.jpg,dining table,0.3456,product_display
lobelia4cosmetics,26528,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26528.jpg,bottle,0.3282,product_display
lobelia4cosmetics,26528,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26528.jpg,bottle,0.2891,product_display
lobelia4cosmetics,26529,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26529.jpg,orange,0.3178,other
lobelia4cosmetics,26529,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26529.jpg,teddy bear,0.2711,other
lobelia4cosmetics,26530,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26530.jpg,bottle,0.744,product_display
lobelia4cosmetics,26532,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26532.jpg,none,0.0,other
lobelia4cosmetics,26533,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26533.jpg,refrigerator,0.3814,other
lobelia4cosmetics,26534,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26534.jpg,person,0.6776,lifestyle
lobelia4cosmetics,26534,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26534.jpg,stop sign,0.2888,lifestyle
lobelia4cosmetics,26535,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26535.jpg,none,0.0,other
lobelia4cosmetics,26536,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26536.jpg,clock,0.2708,other
lobelia4cosmetics,26537,C:\Users\ekram\Documents\GitHub\medical-telegram-warehouse\data\raw\images\lobelia4cosmetics\26537.jpg,bottle,0.475,product_display
